Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow
TBIO,-18010000.0,-38958000.0,-48471000.0,-47724000.0,-20948000.0,-9513000.0,747000.0
TBNK,18605000.0,17430000.0,16156000.0,5027000.0,-1175000.0,-1274000.0,-11129000.0
TBPH,-278017000.0,-199426000.0,872132000.0,-55193000.0,78591000.0,1071558000.0,-927325000.0
TCBI,66289000.0,253939000.0,332478000.0,189141000.0,187650000.0,78539000.0,-143337000.0
TCBK,64814000.0,117655000.0,125419000.0,117390000.0,52841000.0,7764000.0,-8029000.0
TCI,6669000.0,9398000.0,468262000.0,5937000.0,2729000.0,458864000.0,-462325000.0
TCMD,-620000.0,-11811000.0,-17866000.0,28515000.0,-11191000.0,-6055000.0,46381000.0
TCON,-16775000.0,-28667000.0,-29135000.0,-3588000.0,-11892000.0,-468000.0,25547000.0
TCS,,58283000.0,81718000.0,-158856000.0,,23435000.0,-240574000.0
TDC,129000000.0,147000000.0,33000000.0,62000000.0,18000000.0,-114000000.0,29000000.0
TDG,699000000.0,680000000.0,866000000.0,1298000000.0,-19000000.0,186000000.0,432000000.0
TDOC,-485136000.0,-428793000.0,-13659531000.0,-220368000.0,56343000.0,-13230738000.0,13439163000.0
TDS,226000000.0,156000000.0,62000000.0,-500000000.0,-70000000.0,-94000000.0,-562000000.0
TDW,-196242000.0,-128969000.0,-21749000.0,97185000.0,67273000.0,107220000.0,118934000.0
TDY,401900000.0,445300000.0,788600000.0,885700000.0,43400000.0,343300000.0,97100000.0
TECH,229296000.0,140410000.0,272051000.0,285263000.0,-88886000.0,131641000.0,13212000.0
TEL,-241000000.0,2261000000.0,2428000000.0,1910000000.0,2502000000.0,167000000.0,-518000000.0
TELL,-210696000.0,-114738000.0,-49810000.0,-166177000.0,95958000.0,64928000.0,-116367000.0
TENB,-42731000.0,-46677000.0,-92222000.0,-78284000.0,-3946000.0,-45545000.0,13938000.0
TENX,-9851391.0,-32474358.0,-11047895.0,-7710673.0,-22622967.0,21426463.0,3337222.0
TER,784147000.0,1014589000.0,715501000.0,448752000.0,230442000.0,-299088000.0,-266749000.0
TEX,-10600000.0,220900000.0,300000000.0,518000000.0,231500000.0,79100000.0,218000000.0
TFSL,83317000.0,81007000.0,74565000.0,75250000.0,-2310000.0,-6442000.0,685000.0
TFX,335324000.0,485374000.0,363139000.0,356328000.0,150050000.0,-122235000.0,-6811000.0
TG,-75444000.0,57826000.0,28455000.0,-105905000.0,133270000.0,-29371000.0,-134360000.0
TGEN,-6150507.0,3696000.0,-2447927.0,-4598108.0,9846507.0,-6143927.0,-2150181.0
TGI,,-450910000.0,-42758000.0,89593000.0,,408152000.0,132351000.0
TGLS,23875000.0,68151000.0,155743000.0,182882000.0,44276000.0,87592000.0,27139000.0
TGNA,481830000.0,477001000.0,629909000.0,474953000.0,-4829000.0,152908000.0,-154956000.0
TGT,,4368000000.0,6946000000.0,2780000000.0,,2578000000.0,-4166000000.0
TGTX,-279381000.0,-348101000.0,-198335000.0,12672000.0,-68720000.0,149766000.0,211007000.0
THC,399000000.0,914000000.0,411000000.0,611000000.0,515000000.0,-503000000.0,200000000.0
THFF,53844000.0,52987000.0,71109000.0,60672000.0,-857000.0,18122000.0,-10437000.0
THG,358700000.0,422800000.0,116000000.0,35300000.0,64100000.0,-306800000.0,-80700000.0
THO,222974000.0,659872000.0,1137804000.0,374271000.0,436898000.0,477932000.0,-763533000.0
THR,,877000.0,20092000.0,33666000.0,,19215000.0,13574000.0
THRM,59690000.0,93434000.0,24441000.0,40343000.0,33744000.0,-68993000.0,15902000.0
THS,13800000.0,-12500000.0,-146300000.0,53100000.0,-26300000.0,-133800000.0,199400000.0
TILE,-71929000.0,55234000.0,19560000.0,44517000.0,127163000.0,-35674000.0,24957000.0
TIPT,-29158000.0,38132000.0,-8274000.0,13951000.0,67290000.0,-46406000.0,22225000.0
TISI,-237203000.0,-186019000.0,70079000.0,-75722000.0,51184000.0,256098000.0,-145801000.0
TITN,,19356000.0,66047000.0,101868000.0,,46691000.0,35821000.0
TJX,,90000000.0,3283000000.0,3498000000.0,,3193000000.0,215000000.0
TKR,284500000.0,369100000.0,407400000.0,394100000.0,84600000.0,38300000.0,-13300000.0
TLF,-4901000.0,1354000.0,1227000.0,3768000.0,6255000.0,-127000.0,2541000.0
TLYS,,-1145000.0,64249000.0,9677000.0,,65394000.0,-54572000.0
TMDX,-28748000.0,-44215000.0,-36231000.0,-25028000.0,-15467000.0,7984000.0,11203000.0
TMHC,243439000.0,663026000.0,1052800000.0,768929000.0,419587000.0,389774000.0,-283871000.0
TMO,6375000000.0,7725000000.0,6950000000.0,5995000000.0,1350000000.0,-775000000.0,-955000000.0
TMP,77588000.0,89264000.0,85030000.0,9505000.0,11676000.0,-4234000.0,-75525000.0
TMST,-61900000.0,171000000.0,65100000.0,69400000.0,232900000.0,-105900000.0,4300000.0
TMUS,3064000000.0,3024000000.0,2590000000.0,8317000000.0,-40000000.0,-434000000.0,5727000000.0
TNC,33700000.0,64900000.0,66300000.0,109500000.0,31200000.0,1400000.0,43200000.0
TNDM,-34382000.0,15566000.0,-94594000.0,-222611000.0,49948000.0,-110160000.0,-128017000.0
TNET,272000000.0,338000000.0,355000000.0,375000000.0,66000000.0,17000000.0,20000000.0
TNXP,-50463000.0,-92287000.0,-110218000.0,-116658000.0,-41824000.0,-17931000.0,-6440000.0
TOL,446624000.0,833627000.0,1286500000.0,1372071000.0,387003000.0,452873000.0,85571000.0
TOWN,145535000.0,215383000.0,188987000.0,153715000.0,69848000.0,-26396000.0,-35272000.0
TPB,38192000.0,52059000.0,11641000.0,38462000.0,13867000.0,-40418000.0,26821000.0
TPC,108394000.0,91925000.0,-210009000.0,-171155000.0,-16469000.0,-301934000.0,38854000.0
TPH,282207000.0,469267000.0,576060000.0,343702000.0,187060000.0,106793000.0,-232358000.0
TPHS,4333000.0,-20805000.0,-20690000.0,-39019000.0,-25138000.0,115000.0,-18329000.0
TPIC,-19027000.0,-159548000.0,-65305000.0,-201779000.0,-140521000.0,94243000.0,-136474000.0
TPR,-652100000.0,834200000.0,856300000.0,936000000.0,1486300000.0,22100000.0,79700000.0
TPX,348800000.0,624500000.0,455700000.0,368100000.0,275700000.0,-168800000.0,-87600000.0
TR,58995000.0,65326000.0,75937000.0,91912000.0,6331000.0,10611000.0,15975000.0
TRC,-740000.0,5348000.0,15808000.0,3265000.0,6088000.0,10460000.0,-12543000.0
TREE,-48255000.0,69115000.0,-187952000.0,-122404000.0,117370000.0,-257067000.0,65548000.0
TREX,175631000.0,208737000.0,184626000.0,205384000.0,33106000.0,-24111000.0,20758000.0
TRGP,-1553900000.0,71200000.0,1195500000.0,1345900000.0,1625100000.0,1124300000.0,150400000.0
TRIP,-289000000.0,-148000000.0,20000000.0,10000000.0,141000000.0,168000000.0,-10000000.0
TRMB,389900000.0,492800000.0,449700000.0,311300000.0,102900000.0,-43100000.0,-138400000.0
TRMK,160025000.0,147365000.0,71887000.0,165489000.0,-12660000.0,-75478000.0,93602000.0
TRN,-147300000.0,182000000.0,60100000.0,106000000.0,329300000.0,-121900000.0,45900000.0
TRNO,79795000.0,87254000.0,198014000.0,151457000.0,7459000.0,110760000.0,-46557000.0
TRNS,,7791000.0,11380000.0,10688000.0,,3589000.0,-692000.0
TROW,2372700000.0,3082900000.0,1557900000.0,1788700000.0,710200000.0,-1525000000.0,230800000.0
TROX,969000000.0,286000000.0,497000000.0,-316000000.0,-683000000.0,211000000.0,-813000000.0
TRS,-79760000.0,57310000.0,66170000.0,40360000.0,137070000.0,8860000.0,-25810000.0
TRST,52452000.0,61519000.0,75234000.0,58646000.0,9067000.0,13715000.0,-16588000.0
TRT,878000.0,-591000.0,2395000.0,1544000.0,-1469000.0,2986000.0,-851000.0
TRTX,-136826000.0,138550000.0,-60066000.0,-116630000.0,275376000.0,-198616000.0,-56564000.0
TRU,343200000.0,1390300000.0,266300000.0,-206200000.0,1047100000.0,-1124000000.0,-472500000.0
TRUP,-5840000.0,-35530000.0,-44672000.0,-44693000.0,-29690000.0,-9142000.0,-21000.0
TRV,2697000000.0,3662000000.0,2842000000.0,2991000000.0,965000000.0,-820000000.0,149000000.0
TRVN,-29369000.0,-51588000.0,-53670000.0,,-22219000.0,-2082000.0,
TSBK,24269000.0,27583000.0,23600000.0,27118000.0,3314000.0,-3983000.0,3518000.0
TSCO,748958000.0,997114000.0,1088712000.0,1107226000.0,248156000.0,91598000.0,18514000.0
TSE,7900000.0,440000000.0,-430900000.0,-701300000.0,432100000.0,-870900000.0,-270400000.0
TSLA,721000000.0,5524000000.0,12583000000.0,14999000000.0,4803000000.0,7059000000.0,2416000000.0
TSN,2061000000.0,3047000000.0,3238000000.0,-648000000.0,986000000.0,191000000.0,-3886000000.0
TSQ,-82470000.0,16736000.0,12337000.0,-44961000.0,99206000.0,-4399000.0,-57298000.0
TTC,329701000.0,409900000.0,443300000.0,329700000.0,80199000.0,33400000.0,-113600000.0
TTD,242317000.0,137762000.0,53385000.0,178940000.0,-104555000.0,-84377000.0,125555000.0
TTEC,118648000.0,140970000.0,103240000.0,8428000.0,22322000.0,-37730000.0,-94812000.0
TTEK,173859000.0,232810000.0,263125000.0,273420000.0,58951000.0,30315000.0,10295000.0
TTGT,17068000.0,949000.0,41609000.0,4461000.0,-16119000.0,40660000.0,-37148000.0
TTI,-51143000.0,103333000.0,7839000.0,25784000.0,154476000.0,-95494000.0,17945000.0
TTMI,177535000.0,54414000.0,94583000.0,-18718000.0,-123121000.0,40169000.0,-113301000.0
TTNP,-18242000.0,-8776000.0,-10206000.0,-5569000.0,9466000.0,-1430000.0,4637000.0
TTOO,-46798000.0,-49241000.0,-62003000.0,-50077000.0,-2443000.0,-12762000.0,11926000.0
TTWO,,588900000.0,418000000.0,-1124700000.0,,-170900000.0,-1542700000.0
TUP,123500000.0,15600000.0,-232500000.0,,-107900000.0,-248100000.0,
TUSK,-107607000.0,-101430000.0,-619000.0,-3163000.0,6177000.0,100811000.0,-2544000.0
TW,166296000.0,226828000.0,309338000.0,364866000.0,60532000.0,82510000.0,55528000.0
TWI,-60388000.0,49586000.0,176302000.0,78760000.0,109974000.0,126716000.0,-97542000.0
TWIN,-39817000.0,-29719000.0,10467000.0,10380000.0,10098000.0,40186000.0,-87000.0
TWLO,-490979000.0,-949900000.0,-1256145000.0,-1015441000.0,-458921000.0,-306245000.0,240704000.0
TWO,-1630135000.0,187227000.0,220239000.0,-106371000.0,1817362000.0,33012000.0,-326610000.0
TWOU,-216484000.0,-194766000.0,-322151000.0,-317607000.0,21718000.0,-127385000.0,4544000.0
TWST,-139931000.0,-152098000.0,-217863000.0,-204618000.0,-12167000.0,-65765000.0,13245000.0
TXMD,-183524000.0,-172415000.0,111997000.0,,11109000.0,284412000.0,
TXN,5595000000.0,7769000000.0,8749000000.0,6510000000.0,2174000000.0,980000000.0,-2239000000.0
TXRH,31255000.0,245294000.0,269818000.0,304876000.0,214039000.0,24524000.0,35058000.0
TXT,309000000.0,746000000.0,861000000.0,921000000.0,437000000.0,115000000.0,60000000.0
TYL,194820000.0,161458000.0,164240000.0,165919000.0,-33362000.0,2782000.0,1679000.0
TZOO,-13423000.0,911000.0,6634000.0,12366000.0,14334000.0,5723000.0,5732000.0
UA,-549177000.0,360060000.0,,386769000.0,909237000.0,,
UAA,-549177000.0,360060000.0,,386769000.0,909237000.0,,
UAL,-7069000000.0,-1964000000.0,737000000.0,2618000000.0,5105000000.0,2701000000.0,1881000000.0
UAMY,-3286804.0,-60469.0,428661.0,-6348287.0,3226335.0,489130.0,-6776948.0
UBCP,7953000.0,9451000.0,8657000.0,8950000.0,1498000.0,-794000.0,293000.0
UBER,-6768000000.0,-496000000.0,-9141000000.0,1887000000.0,6272000000.0,-8645000000.0,11028000000.0
UBFO,8961000.0,10098000.0,15686000.0,19796000.0,1137000.0,5588000.0,4110000.0
UBOH,13755000.0,13581000.0,11310000.0,8606000.0,-174000.0,-2271000.0,-2704000.0
UBSI,289023000.0,367738000.0,379627000.0,366313000.0,78715000.0,11889000.0,-13314000.0
UCBI,164089000.0,269801000.0,277472000.0,187544000.0,105712000.0,7671000.0,-89928000.0
UCTT,77600000.0,119500000.0,40400000.0,-31100000.0,41900000.0,-79100000.0,-71500000.0
UDR,64266000.0,150016000.0,86924000.0,444353000.0,85750000.0,-63092000.0,357429000.0
UE,93589000.0,102686000.0,46170000.0,248497000.0,9097000.0,-56516000.0,202327000.0
UEC,-14610000.0,-14813000.0,5252000.0,-3307000.0,-203000.0,20065000.0,-8559000.0
UEIC,38572000.0,5301000.0,407000.0,-98238000.0,-33271000.0,-4894000.0,-98645000.0
UFCS,-112706000.0,80594000.0,15031000.0,-29700000.0,193300000.0,-65563000.0,-44731000.0
UFI,-57237000.0,29073000.0,15171000.0,-46344000.0,86310000.0,-13902000.0,-61515000.0
UFPI,246778000.0,535640000.0,692651000.0,514312000.0,288862000.0,157011000.0,-178339000.0
UFPT,13369000.0,15886000.0,41789000.0,44924000.0,2517000.0,25903000.0,3135000.0
UG,3304978.0,4658542.0,2569512.0,2581370.0,1353564.0,-2089030.0,11858.0
UGI,532000000.0,1467000000.0,1073000000.0,-1502000000.0,935000000.0,-394000000.0,-2575000000.0
UHAL,,610856000.0,1123286000.0,922998000.0,,512430000.0,-200288000.0
UHS,943953000.0,991590000.0,675609000.0,717795000.0,47637000.0,-315981000.0,42186000.0
UHT,19447000.0,109166000.0,21102000.0,15400000.0,89719000.0,-88064000.0,-5702000.0
UIS,750700000.0,-448500000.0,-106000000.0,-430700000.0,-1199200000.0,342500000.0,-324700000.0
ULBI,5232000.0,-234000.0,-119000.0,7197000.0,-5466000.0,115000.0,7316000.0
ULH,48132000.0,73733000.0,168632000.0,92901000.0,25601000.0,94899000.0,-75731000.0
ULTA,,175835000.0,985837000.0,1242408000.0,,810002000.0,256571000.0
UMBF,286502000.0,353018000.0,431682000.0,350024000.0,66516000.0,78664000.0,-81658000.0
UMH,5055000.0,51088000.0,-4854000.0,8009000.0,46033000.0,-55942000.0,12863000.0
UNAM,-21491113.0,-5673251.0,,,15817862.0,,
UNB,12805000.0,13170000.0,12615000.0,11257000.0,365000.0,-555000.0,-1358000.0
UNF,135770000.0,151111000.0,103404000.0,103674000.0,15341000.0,-47707000.0,270000.0
UNFI,-274000000.0,149000000.0,248000000.0,24000000.0,423000000.0,99000000.0,-224000000.0
UNH,15403000000.0,17285000000.0,20120000000.0,22381000000.0,1882000000.0,2835000000.0,2261000000.0
UNIT,-706301000.0,123660000.0,-8275000.0,-81713000.0,829961000.0,-131935000.0,-73438000.0
UNM,793000000.0,981000000.0,1407200000.0,1283800000.0,188000000.0,426200000.0,-123400000.0
UNP,5349000000.0,6523000000.0,6998000000.0,6379000000.0,1174000000.0,475000000.0,-619000000.0
UNTY,23644000.0,36119000.0,38457000.0,39707000.0,12475000.0,2338000.0,1250000.0
UONE,-8113000.0,36791000.0,37329000.0,,44904000.0,538000.0,
UONEK,-8113000.0,36791000.0,37329000.0,,44904000.0,538000.0,
UPLD,-51219000.0,-58212000.0,-68413000.0,-179874000.0,-6993000.0,-10201000.0,-111461000.0
UPS,1343000000.0,12890000000.0,11548000000.0,6708000000.0,11547000000.0,-1342000000.0,-4840000000.0
UPWK,-22867000.0,-56240000.0,-89885000.0,46887000.0,-33373000.0,-33645000.0,136772000.0
URBN,,1236000.0,310616000.0,159699000.0,,309380000.0,-150917000.0
URI,890000000.0,1386000000.0,2105000000.0,2424000000.0,496000000.0,719000000.0,319000000.0
USAP,-19047000.0,-758000.0,-8073000.0,4910000.0,18289000.0,-7315000.0,12983000.0
USB,4959000000.0,7963000000.0,5825000000.0,5429000000.0,3004000000.0,-2138000000.0,-396000000.0
USEG,-6439000.0,-1770000.0,-963000.0,-32356000.0,4669000.0,807000.0,-31393000.0
USFD,-226000000.0,164000000.0,265000000.0,506000000.0,390000000.0,101000000.0,241000000.0
USLM,28223000.0,37045000.0,45429000.0,74549000.0,8822000.0,8384000.0,29120000.0
USM,229000000.0,155000000.0,30000000.0,54000000.0,-74000000.0,-125000000.0,24000000.0
USNA,124664000.0,116505000.0,69350000.0,63788000.0,-8159000.0,-47155000.0,-5562000.0
USPH,30562000.0,27820000.0,28268000.0,14674000.0,-2742000.0,448000.0,-13594000.0
UTHR,514800000.0,475800000.0,727300000.0,984800000.0,-39000000.0,251500000.0,257500000.0
UTI,8008000.0,14581000.0,25848000.0,12322000.0,6573000.0,11267000.0,-13526000.0
UTL,32200000.0,36100000.0,41400000.0,45200000.0,3900000.0,5300000.0,3800000.0
UTMD,10798000.0,14788000.0,16473000.0,16635000.0,3990000.0,1685000.0,162000.0
UUU,,268343.0,-78150.0,720411.0,,-346493.0,798561.0
UVE,19105000.0,20407000.0,-22257000.0,66823000.0,1302000.0,-42664000.0,89080000.0
UVSP,46916000.0,91801000.0,78120000.0,71104000.0,44885000.0,-13681000.0,-7016000.0
UVV,,87410000.0,86577000.0,124052000.0,,-833000.0,37475000.0
V,10866000000.0,12311000000.0,14957000000.0,17273000000.0,1445000000.0,2646000000.0,2316000000.0
VAC,-275000000.0,49000000.0,391000000.0,254000000.0,324000000.0,342000000.0,-137000000.0
VAL,-4855500000.0,0.0,176500000.0,865400000.0,4855500000.0,176500000.0,688900000.0
VALU,,23280000.0,23822000.0,18069000.0,,542000.0,-5753000.0
VAPO,-51502000.0,-59800000.0,-113259000.0,-58193000.0,-8298000.0,-53459000.0,55066000.0
VBFC,8554000.0,12453000.0,8305000.0,1918000.0,3899000.0,-4148000.0,-6387000.0
VBIV,-46230000.0,-69753000.0,-113303000.0,-92836000.0,-23523000.0,-43550000.0,20467000.0
VBTX,73883000.0,139584000.0,146315000.0,108261000.0,65701000.0,6731000.0,-38054000.0
VC,-56000000.0,41000000.0,124000000.0,486000000.0,97000000.0,83000000.0,362000000.0
VCEL,2864000.0,-7471000.0,-16709000.0,-3182000.0,-10335000.0,-9238000.0,13527000.0
VCTR,212522000.0,278389000.0,275511000.0,213157000.0,65867000.0,-2878000.0,-62354000.0
VCYT,-34909000.0,-75563000.0,-36560000.0,-74404000.0,-40654000.0,39003000.0,-37844000.0
VECO,-8391000.0,26038000.0,166942000.0,-30368000.0,34429000.0,140904000.0,-197310000.0
VEEV,,379998000.0,427390000.0,487706000.0,,47392000.0,60316000.0
VERI,-47876000.0,-64672000.0,-25557000.0,-58625000.0,-16796000.0,39115000.0,-33068000.0
VERU,-18973535.0,7394374.0,-84040618.0,-93152692.0,26367909.0,-91434992.0,-9112074.0
VFC,,407869000.0,1386941000.0,118584000.0,,979072000.0,-1268357000.0
VGR,92938000.0,219463000.0,158701000.0,183526000.0,126525000.0,-60762000.0,24825000.0
VHC,280429000.0,-42921000.0,-36260000.0,-27871000.0,-323350000.0,6661000.0,8389000.0
VIAV,49000000.0,67500000.0,15500000.0,25500000.0,18500000.0,-52000000.0,10000000.0
VICI,891674000.0,1013851000.0,1117635000.0,2513540000.0,122177000.0,103784000.0,1395905000.0
VICR,17910000.0,56625000.0,25446000.0,53595000.0,38715000.0,-31179000.0,28149000.0
VIRC,,-2232000.0,-15136000.0,16547000.0,,-12904000.0,31683000.0
VIRT,649197000.0,476878000.0,265026000.0,142036000.0,-172319000.0,-211852000.0,-122990000.0
VKTX,-39495000.0,-54990000.0,-68867000.0,-85895000.0,-15495000.0,-13877000.0,-17028000.0
VLGEA,24939000.0,19994000.0,26830000.0,49716000.0,-4945000.0,6836000.0,22886000.0
VLO,-1421000000.0,930000000.0,11528000000.0,8835000000.0,2351000000.0,10598000000.0,-2693000000.0
VLY,390606000.0,473840000.0,568851000.0,498511000.0,83234000.0,95011000.0,-70340000.0
VMC,584500000.0,670800000.0,575600000.0,933200000.0,86300000.0,-95200000.0,357600000.0
VMI,140693000.0,195630000.0,250863000.0,143475000.0,54937000.0,55233000.0,-107388000.0
VNCE,,-65649000.0,-12704000.0,-38346000.0,,52945000.0,-25642000.0
VNDA,23337000.0,33152000.0,6275000.0,2509000.0,9815000.0,-26877000.0,-3766000.0
VNO,-297005000.0,175999000.0,-346499000.0,105494000.0,473004000.0,-522498000.0,451993000.0
VNRX,-20352115.0,-26814665.0,-30268793.0,-35319078.0,-6462550.0,-3454128.0,-5050285.0
VOXX,,26767000.0,-22333000.0,-28576000.0,,-49100000.0,-6243000.0
VOYA,-206000000.0,2370000000.0,510000000.0,625000000.0,2576000000.0,-1860000000.0,115000000.0
VPG,10787000.0,20221000.0,36063000.0,25707000.0,9434000.0,15842000.0,-10356000.0
VRA,,8681000.0,17838000.0,-59735000.0,,9157000.0,-77573000.0
VREX,-57900000.0,17400000.0,30300000.0,48200000.0,75300000.0,12900000.0,17900000.0
VRNS,-94010000.0,-116861000.0,-124518000.0,-100916000.0,-22851000.0,-7657000.0,23602000.0
VRNT,,-7267000.0,14413000.0,14898000.0,,21680000.0,485000.0
VRRM,-4578000.0,41449000.0,92475000.0,57015000.0,46027000.0,51026000.0,-35460000.0
VRSK,712700000.0,666300000.0,954300000.0,614400000.0,-46400000.0,288000000.0,-339900000.0
VRSN,814888000.0,784800000.0,673800000.0,817600000.0,-30088000.0,-111000000.0,143800000.0
VRTS,79957000.0,208131000.0,117541000.0,130621000.0,128174000.0,-90590000.0,13080000.0
VRTX,2711700000.0,2342100000.0,3322000000.0,3619600000.0,-369600000.0,979900000.0,297600000.0
VSAT,,3691000.0,-15534000.0,1084806000.0,,-19225000.0,1100340000.0
VSEC,-5171000.0,7966000.0,28059000.0,39134000.0,13137000.0,20093000.0,11075000.0
VSH,122923000.0,297970000.0,428810000.0,323820000.0,175047000.0,130840000.0,-104990000.0
VST,636000000.0,-1274000000.0,-1227000000.0,1493000000.0,-1910000000.0,47000000.0,2720000000.0
VSTM,-67726000.0,-71200000.0,-73812000.0,-87367000.0,-3474000.0,-2612000.0,-13555000.0
VSTO,,266012000.0,473226000.0,-9718000.0,,207214000.0,-482944000.0
VTNR,-12036000.0,-18364000.0,-4822000.0,-71486000.0,-6328000.0,13542000.0,-66664000.0
VTR,439149000.0,49008000.0,-47447000.0,-40973000.0,-390141000.0,-96455000.0,6474000.0
VTVT,-8499000.0,-12987000.0,-19164000.0,-20250000.0,-4488000.0,-6177000.0,-1086000.0
VUZI,-17952172.0,-40377160.0,-40763573.0,-50149077.0,-22424988.0,-386413.0,-9385504.0
VVI,-374094000.0,-92655000.0,23220000.0,16017000.0,281439000.0,115875000.0,-7203000.0
VVV,316600000.0,420300000.0,424300000.0,1419700000.0,103700000.0,4000000.0,995400000.0
VXRT,-32220000.0,-70470000.0,-107758000.0,-82465000.0,-38250000.0,-37288000.0,25293000.0
VYGR,36741000.0,-71197000.0,-46408000.0,132330000.0,-107938000.0,24789000.0,178738000.0
VZ,17801000000.0,22065000000.0,21256000000.0,11614000000.0,4264000000.0,-809000000.0,-9642000000.0
W,185000000.0,-131000000.0,-1331000000.0,-738000000.0,-316000000.0,-1200000000.0,593000000.0
WAB,414000000.0,558000000.0,633000000.0,815000000.0,144000000.0,75000000.0,182000000.0
WABC,80413000.0,86509000.0,122034000.0,161768000.0,6096000.0,35525000.0,39734000.0
WAFD,173438000.0,183615000.0,236330000.0,257426000.0,10177000.0,52715000.0,21096000.0
WAL,506600000.0,899200000.0,1057300000.0,722400000.0,392600000.0,158100000.0,-334900000.0
WASH,69829000.0,76870000.0,71681000.0,48176000.0,7041000.0,-5189000.0,-23505000.0
WAT,521571000.0,692843000.0,707755000.0,642234000.0,171272000.0,14912000.0,-65521000.0
WATT,-31832086.0,-41427293.0,-26275260.0,-19366763.0,-9595207.0,15152033.0,6908497.0
WBA,456000000.0,2542000000.0,4337000000.0,-3080000000.0,2086000000.0,1795000000.0,-7417000000.0
